stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,offset_correction_active_codes,gain_correction_active,delay_register_active,active_polarity,measured_offset_residual_codes,fit_offset_codes,correlation,rmse_codes,filtered_residual_at_iteration_start,tolerance_codes,sndr_db,enob_bits
offset,verification,7,2,21,301,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,2.791756,2.790865,0.999918,5.150702,0.092485,1.000000,42.996685,6.849948,
offset,verification,7,2,22,302,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,5.565506,5.553975,0.998013,23.720148,0.092485,1.000000,43.389008,6.915118,
offset,verification,7,2,23,303,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,1.959256,1.948855,0.998457,21.050695,0.092485,1.000000,42.450356,6.759196,
offset,verification,7,2,24,304,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-3.429494,-3.433239,0.999732,9.144836,0.092485,1.000000,42.199158,6.717468,
offset,verification,7,2,25,305,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,3.270506,3.271354,0.999910,5.464688,0.092485,1.000000,42.750500,6.809053,
offset,verification,7,2,26,306,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,7.265506,7.264073,0.999925,4.904654,0.092485,1.000000,43.318958,6.903482,
offset,verification,7,2,27,307,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-5.549494,-5.551228,0.999513,12.485400,0.092485,1.000000,41.648109,6.625932,
offset,verification,7,2,28,308,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,2.951756,2.951973,0.999852,6.964013,0.092485,1.000000,43.097145,6.866636,
offset,verification,7,2,29,309,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,0.648006,0.649929,0.999938,4.562620,0.092485,1.000000,42.463840,6.761436,
offset,verification,7,2,30,310,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-7.649494,-7.652604,0.999830,7.313900,0.092485,1.000000,42.648720,6.792147,
offset,verification,7,3,1,311,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-8.499494,-8.497952,0.999909,5.515162,0.092485,1.000000,42.773331,6.812846,
offset,verification,7,3,2,312,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,13.903006,13.901654,0.999788,8.253247,0.092485,1.000000,42.153091,6.709816,
offset,verification,7,3,3,313,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,5.944256,5.932310,0.998207,22.469055,0.092485,1.000000,42.596313,6.783441,
offset,verification,7,3,4,314,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,3.196756,3.188045,0.998229,22.803568,0.092485,1.000000,42.078651,6.697451,
offset,verification,7,3,5,315,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-7.351994,-7.358623,0.999404,13.390593,0.092485,1.000000,42.530216,6.772461,
offset,verification,7,3,6,316,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,15.008006,15.007042,0.999930,4.759841,0.092485,1.000000,42.495964,6.766772,
offset,verification,7,3,7,317,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-9.911994,-9.915945,0.999424,13.391691,0.092485,1.000000,43.133812,6.872726,
offset,verification,7,3,8,318,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,10.381756,10.376675,0.999544,11.830374,0.092485,1.000000,43.193600,6.882658,
offset,verification,7,3,9,319,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-4.680744,-4.688867,0.999088,16.415911,0.092485,1.000000,43.029354,6.855375,
offset,verification,7,3,10,320,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,1.000000,nan,1.000000,-2.535744,-2.535860,0.999836,7.320921,0.092485,1.000000,42.952415,6.842594,
