stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,raw_baseline_global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,final_offset_correction_codes,final_gain_correction,active_polarity,final_delay_register,final_skew_samples,final_skew_ps,controller_iteration,analysis_iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_a_thd_db,raw_a_signal_hz,raw_a_worst_spur_hz,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,raw_b_thd_db,raw_b_signal_hz,raw_b_worst_spur_hz,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_a_thd_db,cal_a_signal_hz,cal_a_worst_spur_hz,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,cal_b_thd_db,cal_b_signal_hz,cal_b_worst_spur_hz,A_correlation,B_correlation,A_RMSE_codes,B_RMSE_codes,raw_ab_correlation,cal_ab_correlation,raw_ab_rmse_codes,cal_ab_rmse_codes,raw_ab_residual_dbc,cal_ab_residual_dbc,raw_offset_mismatch_codes,cal_offset_mismatch_codes,raw_gain_ratio_b_over_a,cal_gain_ratio_b_over_a,raw_gain_mismatch,cal_gain_mismatch,raw_skew_mismatch_ps,cal_skew_mismatch_ps,raw_parallel_avg_sndr_db,raw_parallel_avg_sfdr_db,raw_parallel_avg_enob,raw_parallel_avg_thd_db,raw_parallel_avg_signal_hz,raw_parallel_avg_worst_spur_hz,cal_parallel_avg_sndr_db,cal_parallel_avg_sfdr_db,cal_parallel_avg_enob,cal_parallel_avg_thd_db,cal_parallel_avg_signal_hz,cal_parallel_avg_worst_spur_hz,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,valid,rejection_reason
performance,performance,0,1,21,951,31,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,21,16800,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,43.688457,54.333870,6.964860,-51.119957,299000000.000000,22750000.000000,42.720444,52.674553,6.804061,-50.192131,299000000.000000,29250000.000000,43.156975,51.789948,6.876574,-51.885166,299000000.000000,71500000.000000,42.246479,51.190327,6.725329,-48.654716,299000000.000000,102375000.000000,0.999944,0.999947,20.837282,29.810156,0.985312,0.999924,68.435211,15.943175,-15.070988,-27.952314,4.470616,5.628661,0.960476,0.992296,-0.039524,-0.007704,-50.164551,-4.823817,45.700893,54.532379,7.299152,-53.164612,299000000.000000,22750000.000000,44.863792,55.147728,7.160099,-52.413403,299000000.000000,102375000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,22,952,32,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,22,17600,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,42.908432,50.198009,6.835288,-52.189495,299000000.000000,35750000.000000,42.240849,49.649113,6.724394,-50.514210,299000000.000000,55250000.000000,43.404350,53.272327,6.917666,-51.530613,299000000.000000,56875000.000000,43.433208,51.846298,6.922460,-50.360947,299000000.000000,40625000.000000,0.999939,0.999811,18.575155,20.147646,0.994096,0.999887,42.705154,16.447109,-19.215904,-27.686480,4.517929,5.459662,0.994003,0.989078,-0.005997,-0.010922,-50.164551,-4.823817,44.617683,51.202881,7.119217,-53.216236,299000000.000000,35750000.000000,45.483791,52.987648,7.263089,-53.768307,299000000.000000,39000000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,23,953,33,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,23,18400,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,42.359493,52.394440,6.744102,-50.165607,299000000.000000,89375000.000000,42.299400,49.410168,6.734120,-50.009983,299000000.000000,39000000.000000,42.039795,49.621220,6.690996,-49.952129,299000000.000000,27625000.000000,42.415066,49.235146,6.753334,-50.148602,299000000.000000,32500000.000000,0.998345,0.997423,24.442701,38.282475,0.993225,0.999843,47.312828,18.023750,-18.586275,-26.310467,5.115883,6.832710,0.988416,0.987105,-0.011584,-0.012895,-50.164551,-4.823817,44.541851,51.149834,7.106620,-53.645351,299000000.000000,61750000.000000,44.023518,49.963772,7.020518,-52.747509,299000000.000000,29250000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,24,954,34,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,24,19200,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,42.773918,51.097496,6.812943,-50.286137,299000000.000000,58500000.000000,42.681957,51.680889,6.797668,-50.286541,299000000.000000,56875000.000000,43.181652,53.680344,6.880673,-48.919846,299000000.000000,593125000.000000,43.384331,52.167408,6.914341,-49.282326,299000000.000000,100750000.000000,0.999915,0.999962,16.532227,18.839317,0.993406,0.999919,46.010334,17.941122,-18.732174,-26.887732,3.754559,7.659692,0.989395,0.991572,-0.010605,-0.008428,-50.164551,-4.823817,44.446182,52.033287,7.090728,-52.012268,299000000.000000,58500000.000000,45.766140,52.510021,7.309990,-51.907688,299000000.000000,32500000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,25,955,35,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,25,20000,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,43.494793,52.046535,6.932690,-51.937023,299000000.000000,21125000.000000,43.073612,55.467644,6.862727,-51.290855,299000000.000000,331500000.000000,42.809982,52.545761,6.818934,-51.414921,299000000.000000,34125000.000000,43.486435,51.614574,6.931302,-51.039494,299000000.000000,60125000.000000,0.999875,0.999917,19.360559,28.065865,0.982511,0.999892,76.538918,17.666834,-14.281034,-27.025652,5.438985,6.903235,0.954291,0.989375,-0.045709,-0.010625,-50.164551,-4.823817,45.828220,54.092957,7.320302,-54.385410,299000000.000000,22750000.000000,45.598980,54.047844,7.282223,-54.260784,299000000.000000,60125000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,26,956,36,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,26,20800,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,42.755600,53.254124,6.809901,-50.136303,299000000.000000,27625000.000000,42.988869,52.691818,6.848650,-51.517498,299000000.000000,42250000.000000,43.554543,52.883842,6.942616,-53.433117,299000000.000000,43875000.000000,43.225372,53.553131,6.887936,-50.675377,299000000.000000,632125000.000000,0.999910,0.999659,17.548645,27.599007,0.987502,0.999847,63.056213,18.695223,-15.816206,-26.506939,3.726816,7.394756,0.966913,0.987331,-0.033087,-0.012669,-50.164551,-4.823817,45.367989,53.775551,7.243852,-52.729980,299000000.000000,42250000.000000,45.892860,54.160645,7.331040,-55.439079,299000000.000000,43875000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,27,957,37,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,27,21600,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,41.869633,48.872448,6.662730,-49.193657,299000000.000000,68250000.000000,42.461002,50.604374,6.760964,-52.184006,299000000.000000,66625000.000000,43.006935,53.463505,6.851651,-50.690987,299000000.000000,144625000.000000,43.373817,54.872353,6.912595,-50.262112,299000000.000000,123500000.000000,0.999904,0.999904,20.261003,17.150831,0.986519,0.999936,67.684555,16.892935,-15.464602,-27.458960,3.225805,6.810879,0.963188,0.993008,-0.036812,-0.006992,-50.164551,-4.823817,44.152962,50.376080,7.042020,-52.691536,299000000.000000,68250000.000000,45.379417,55.609276,7.245751,-53.701248,299000000.000000,123500000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,28,958,38,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,28,22400,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,42.534439,50.886211,6.773163,-49.411106,299000000.000000,58500000.000000,43.015785,51.102875,6.853121,-51.269428,299000000.000000,29250000.000000,42.974659,51.335316,6.846289,-50.265057,299000000.000000,43875000.000000,42.767780,51.321564,6.811924,-48.636578,299000000.000000,39000000.000000,0.999914,0.999822,17.926708,22.884747,0.991318,0.999922,51.074631,16.304590,-17.449110,-27.756077,5.042967,5.961950,0.978835,0.991953,-0.021165,-0.008047,-50.164551,-4.823817,45.144325,52.968235,7.206699,-53.933670,299000000.000000,29250000.000000,45.199657,54.141075,7.215890,-51.340202,299000000.000000,95875000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,29,959,39,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,29,23200,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,42.486214,50.244732,6.765152,-50.293404,299000000.000000,63375000.000000,41.484131,49.796913,6.598693,-49.289494,299000000.000000,61750000.000000,43.565315,53.800785,6.944405,-50.510109,299000000.000000,185250000.000000,43.146095,53.424305,6.874767,-50.957355,299000000.000000,118625000.000000,0.999817,0.999916,13.904346,17.232851,0.981468,0.999928,74.807945,14.993957,-14.023873,-28.370125,4.893682,4.713843,0.952135,0.992744,-0.047865,-0.007256,-50.164551,-4.823817,43.238232,50.597164,6.890072,-51.405605,299000000.000000,63375000.000000,45.768974,56.199860,7.310461,-53.854679,299000000.000000,133250000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,30,960,40,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.739600,0.972992,-1.000000,34,-0.006271,-4.823817,0,30,24000,0,3,0,4.739600,4.739600,0.972992,0.972992,1.000000,nan,nan,-4.823817,43.202805,53.154095,6.884187,-50.432026,299000000.000000,60125000.000000,43.587158,54.663975,6.948033,-51.204033,299000000.000000,45500000.000000,42.189354,52.012524,6.715840,-49.634953,299000000.000000,221000000.000000,43.444260,53.131004,6.924296,-50.402714,299000000.000000,97500000.000000,0.998323,0.997502,23.774162,30.689959,0.987325,0.999873,64.295914,17.269854,-15.752619,-26.697456,3.362411,6.452954,0.966161,0.988985,-0.033839,-0.011015,-50.164551,-4.823817,46.015919,55.048668,7.351482,-53.049992,299000000.000000,74750000.000000,45.223854,55.103111,7.219910,-53.365322,299000000.000000,37375000.000000,nan,nan,nan,nan,1,none
