stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,raw_baseline_global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,final_offset_correction_codes,final_gain_correction,active_polarity,final_delay_register,final_skew_samples,final_skew_ps,controller_iteration,analysis_iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_a_thd_db,raw_a_signal_hz,raw_a_worst_spur_hz,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,raw_b_thd_db,raw_b_signal_hz,raw_b_worst_spur_hz,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_a_thd_db,cal_a_signal_hz,cal_a_worst_spur_hz,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,cal_b_thd_db,cal_b_signal_hz,cal_b_worst_spur_hz,A_correlation,B_correlation,A_RMSE_codes,B_RMSE_codes,raw_ab_correlation,cal_ab_correlation,raw_ab_rmse_codes,cal_ab_rmse_codes,raw_ab_residual_dbc,cal_ab_residual_dbc,raw_offset_mismatch_codes,cal_offset_mismatch_codes,raw_gain_ratio_b_over_a,cal_gain_ratio_b_over_a,raw_gain_mismatch,cal_gain_mismatch,raw_skew_mismatch_ps,cal_skew_mismatch_ps,raw_parallel_avg_sndr_db,raw_parallel_avg_sfdr_db,raw_parallel_avg_enob,raw_parallel_avg_thd_db,raw_parallel_avg_signal_hz,raw_parallel_avg_worst_spur_hz,cal_parallel_avg_sndr_db,cal_parallel_avg_sfdr_db,cal_parallel_avg_enob,cal_parallel_avg_thd_db,cal_parallel_avg_signal_hz,cal_parallel_avg_worst_spur_hz,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,valid,rejection_reason
performance,performance,0,1,21,871,31,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,21,16800,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,41.663826,44.530151,6.628543,-50.666676,299000000.000000,19500000.000000,41.959351,45.338425,6.677633,-52.198093,299000000.000000,21125000.000000,40.683811,44.577515,6.465750,-51.891075,299000000.000000,19500000.000000,41.366871,44.248371,6.579215,-52.754517,299000000.000000,27625000.000000,0.997708,0.998280,38.344097,30.557425,0.996470,0.999909,36.796856,16.499811,-20.585690,-27.349733,-6.005621,-6.443210,1.038842,1.006161,0.038842,0.006161,-56.640992,-6.859250,43.350780,45.064922,6.908768,-53.481289,299000000.000000,19500000.000000,42.433216,44.241745,6.756349,-55.773952,299000000.000000,21125000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,22,872,32,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,22,17600,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,41.686661,43.582569,6.632336,-50.622669,299000000.000000,24375000.000000,41.377327,44.705421,6.580952,-50.231758,299000000.000000,24375000.000000,41.483356,43.699417,6.598565,-50.755016,299000000.000000,26000000.000000,40.903774,43.835030,6.502288,-49.268322,299000000.000000,24375000.000000,0.999238,0.998649,30.211803,28.067862,0.995078,0.999865,37.242771,17.795280,-20.040285,-26.697964,-2.966206,-5.890532,1.000145,1.011545,0.000145,0.011545,-56.640992,-6.859250,43.223766,44.314072,6.887669,-54.468895,299000000.000000,24375000.000000,42.967033,43.808250,6.845023,-52.917324,299000000.000000,24375000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,23,873,33,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,23,18400,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,41.272785,43.554760,6.563586,-50.180119,299000000.000000,24375000.000000,41.245190,43.966133,6.559002,-51.107414,299000000.000000,24375000.000000,41.616932,44.860626,6.620753,-50.813423,299000000.000000,24375000.000000,40.885052,42.747406,6.499178,-51.248001,299000000.000000,26000000.000000,0.997246,0.997879,42.894474,35.800220,0.996107,0.999904,39.612579,17.245817,-20.102592,-26.838474,-5.811471,-5.864636,1.043072,1.009048,0.043072,0.009048,-56.640992,-6.859250,43.043449,43.865688,6.857716,-53.525269,299000000.000000,24375000.000000,43.010319,43.898254,6.852213,-54.380470,299000000.000000,26000000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,24,874,34,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,24,19200,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,41.901688,44.525238,6.668055,-50.267033,299000000.000000,19500000.000000,41.464191,43.711411,6.595381,-49.901768,299000000.000000,19500000.000000,42.289776,46.055717,6.732521,-50.795120,299000000.000000,24375000.000000,41.832668,44.144562,6.656590,-49.825195,299000000.000000,24375000.000000,0.999873,0.999660,16.935211,11.859342,0.995094,0.999850,37.648506,18.011919,-20.032784,-26.906546,-4.011182,-5.880339,1.000552,1.011045,0.000552,0.011045,-56.640992,-6.859250,43.353340,44.211544,6.909193,-52.877674,299000000.000000,19500000.000000,44.111336,45.108044,7.035106,-53.822319,299000000.000000,24375000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,25,875,35,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,25,20000,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,40.620071,43.305660,6.455162,-48.939137,299000000.000000,19500000.000000,41.808125,44.292538,6.652513,-51.132549,299000000.000000,19500000.000000,42.135929,46.241451,6.706965,-50.583393,299000000.000000,27625000.000000,40.899475,45.064999,6.501574,-50.969723,299000000.000000,19500000.000000,0.999904,0.999875,11.612625,12.363086,0.996628,0.999885,33.870125,17.326138,-21.035780,-27.525352,-4.564916,-5.806536,1.032045,1.002586,0.032045,0.002586,-56.640992,-6.859250,42.899208,43.924419,6.833756,-52.296230,299000000.000000,19500000.000000,43.264347,45.274906,6.894410,-53.036030,299000000.000000,21125000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,26,876,36,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,26,20800,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,41.433544,44.599667,6.590290,-51.095455,299000000.000000,22750000.000000,41.252594,43.487259,6.560232,-51.812920,299000000.000000,22750000.000000,41.337879,44.477123,6.574399,-50.935295,299000000.000000,24375000.000000,41.411858,43.552139,6.586688,-51.005028,299000000.000000,26000000.000000,0.999732,0.999852,16.347679,10.977761,0.996168,0.999886,33.870358,17.201151,-21.003347,-27.594618,-4.180977,-5.925722,1.012420,1.002554,0.012420,0.002554,-56.640992,-6.859250,42.657501,44.156555,6.793605,-54.646122,299000000.000000,22750000.000000,42.874130,44.028912,6.829590,-53.014408,299000000.000000,24375000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,27,877,37,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,27,21600,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,40.478889,45.099171,6.431709,-49.610729,299000000.000000,32500000.000000,41.443993,44.272148,6.592026,-49.498203,299000000.000000,21125000.000000,41.450302,44.524586,6.593074,-49.792244,299000000.000000,21125000.000000,42.119980,46.115513,6.704316,-50.480015,299000000.000000,19500000.000000,0.999853,0.999738,10.278657,11.248446,0.995622,0.999910,36.030582,14.914433,-20.545406,-28.678110,-2.292185,-8.334711,1.005288,1.007071,0.005288,0.007071,-56.640992,-6.859250,42.653599,44.195507,6.792957,-53.024929,299000000.000000,21125000.000000,43.686932,45.356461,6.964607,-52.781155,299000000.000000,19500000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,28,878,38,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,28,22400,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,41.899475,45.658318,6.667687,-49.947243,299000000.000000,27625000.000000,42.322533,44.526127,6.737963,-51.258492,299000000.000000,22750000.000000,41.762371,45.132919,6.644912,-51.303093,299000000.000000,29250000.000000,40.791939,43.279797,6.483711,-49.690460,299000000.000000,19500000.000000,0.998139,0.998836,38.326218,26.177464,0.996462,0.999855,33.908703,16.256008,-21.215782,-27.536724,-4.342033,-7.744514,1.019157,1.011485,0.019157,0.011485,-56.640992,-6.859250,43.754951,45.046005,6.975906,-52.405464,299000000.000000,22750000.000000,42.683746,44.779011,6.797965,-52.467701,299000000.000000,29250000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,29,879,39,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,29,23200,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,41.200508,44.641346,6.551580,-50.799240,299000000.000000,19500000.000000,42.356266,45.142906,6.743566,-52.079834,299000000.000000,19500000.000000,41.221985,44.455334,6.555147,-48.269508,299000000.000000,21125000.000000,41.856201,44.467693,6.660499,-51.157928,299000000.000000,19500000.000000,0.999267,0.999650,26.876162,12.697284,0.996139,0.999866,36.999733,17.533510,-20.141212,-27.117199,-4.815217,-6.233364,1.043359,1.010889,0.043359,0.010889,-56.640992,-6.859250,43.352402,45.129940,6.909037,-54.896446,299000000.000000,19500000.000000,43.156399,44.694088,6.876479,-52.496899,299000000.000000,21125000.000000,nan,nan,nan,nan,1,none
performance,performance,0,1,30,880,40,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.822922,1.013130,1.000000,32,-0.008917,-6.859250,0,30,24000,0,6,0,-10.822922,-10.822922,1.013130,1.013130,1.000000,nan,nan,-6.859250,41.978287,44.394096,6.680779,-51.753590,299000000.000000,24375000.000000,42.170506,44.413197,6.712709,-53.208275,299000000.000000,24375000.000000,41.473492,45.613068,6.596926,-52.188759,299000000.000000,24375000.000000,40.921642,43.833351,6.505257,-51.490597,299000000.000000,24375000.000000,0.999631,0.999856,22.480421,8.400388,0.996153,0.999862,39.133701,16.723175,-20.121559,-27.669874,-6.312470,-7.306025,1.043146,1.011281,0.043146,0.011281,-56.640992,-6.859250,43.713333,44.526203,6.968993,-55.196800,299000000.000000,24375000.000000,42.924603,44.714367,6.837974,-56.071899,299000000.000000,24375000.000000,nan,nan,nan,nan,1,none
