stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,offset_correction_active_codes,gain_correction_active,delay_register_active,active_polarity,measured_offset_residual_codes,fit_offset_codes,correlation,rmse_codes,filtered_residual_at_iteration_start,tolerance_codes,sndr_db,enob_bits
offset,calibration,4,4,14,144,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,1.907693,1.906679,0.999849,6.995955,-3.374720,1.000000,41.609821,6.619572,
offset,calibration,4,4,15,145,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,-6.163557,-6.164267,0.999837,7.294581,-3.374720,1.000000,41.777561,6.647436,
offset,calibration,4,4,16,146,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,-15.089807,-15.092229,0.999104,16.644699,-3.374720,1.000000,41.914181,6.670130,
offset,calibration,4,4,17,147,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,8.471443,8.469996,0.999707,9.675213,-3.374720,1.000000,41.636311,6.623972,
offset,calibration,4,4,18,148,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,-9.093556,-9.096824,0.999012,17.229334,-3.374720,1.000000,41.386082,6.582406,
offset,calibration,4,4,19,149,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,-3.459807,-3.460156,0.999783,8.475884,-3.374720,1.000000,41.858986,6.660962,
offset,calibration,4,4,20,150,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,3.137693,3.133486,0.998287,22.336626,-3.374720,1.000000,41.606934,6.619092,
offset,calibration,4,4,21,151,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,9.036444,9.034340,0.999294,14.851164,-3.374720,1.000000,41.715950,6.637201,
offset,calibration,4,4,22,152,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,-1.423557,-1.426733,0.998998,17.383368,-3.374720,1.000000,41.616890,6.620746,
offset,calibration,4,4,23,153,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,7.781444,7.779755,0.999341,14.452927,-3.374720,1.000000,42.379803,6.747476,
offset,calibration,4,4,24,154,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,8.312694,8.310280,0.999008,17.519318,-3.374720,1.000000,41.252506,6.560217,
offset,calibration,4,4,25,155,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,0.407693,0.406810,0.999861,6.727445,-3.374720,1.000000,41.836582,6.657240,
offset,calibration,4,4,26,156,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,-0.182307,-0.182330,0.999894,5.952880,-3.374720,1.000000,40.557503,6.444768,
offset,calibration,4,4,27,157,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,3.361444,3.360853,0.999852,6.972806,-3.374720,1.000000,41.727146,6.639061,
offset,calibration,4,4,28,158,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,1.806443,1.802392,0.998280,22.443130,-3.374720,1.000000,41.447617,6.592628,
offset,calibration,4,4,29,159,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,-7.656056,-7.659877,0.998669,19.815880,-3.374720,1.000000,41.228561,6.556240,
offset,calibration,4,4,30,160,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.045460,1.000000,nan,1.000000,-2.017307,-2.018032,0.999758,8.888038,-3.374720,1.000000,41.573776,6.613585,
offset,calibration,5,5,1,161,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.898546,1.000000,nan,1.000000,-2.028557,-2.032447,0.998710,19.486320,-2.437388,1.000000,42.008339,6.685771,
offset,calibration,5,5,2,162,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.898546,1.000000,nan,1.000000,4.360193,4.355411,0.998105,23.261606,-2.437388,1.000000,41.688686,6.632672,
offset,calibration,5,5,3,163,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.898546,1.000000,nan,1.000000,1.083943,1.084306,0.999865,6.756356,-2.437388,1.000000,41.639538,6.624508,
offset,calibration,5,5,4,164,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.898546,1.000000,nan,1.000000,-10.548556,-10.549525,0.999698,9.904687,-2.437388,1.000000,41.913948,6.670091,
offset,calibration,5,5,5,165,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.898546,1.000000,nan,1.000000,3.486444,3.485712,0.999753,8.980783,-2.437388,1.000000,41.434532,6.590454,
offset,calibration,5,5,6,166,1,none,1300000000.000000,2600000000.000000,1.000000,0,1,4.898546,1.000000,nan,1.000000,-3.141057,-3.142289,0.999808,7.862743,-2.437388,1.000000,42.108002,6.702326,
