stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,delay_register_active,offset_correction_active_codes,gain_correction_active,active_polarity,primary_valid,primary_rejection_reason,raw_phase_difference_rad,polarity_hypothesis,applied_phase_adjustment_rad,corrected_phase_difference_rad,measured_skew_samples,measured_skew_ps,tone_A_frequency_hz,tone_B_frequency_hz,tone_A_amplitude,tone_B_amplitude,tone_A_correlation,tone_B_correlation,tone_A_rmse,tone_B_rmse,dither_A_valid,dither_B_valid,dither_skew_valid,dither_skew_samples,dither_skew_ps,tone_dither_disagreement_samples,tone_dither_disagreement_ps,tone_A_sndr_db,tone_A_enob_bits,tone_B_sndr_db,tone_B_enob_bits,dither_reason,dither_rising_skew_ps,dither_falling_skew_ps,dither_edge_disagreement_ps
skew,actuator_characterization_after,0,7,2,502,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-8.960614,1.000000,1.000000,1,none,2.985140,-1,-3.141593,-0.156453,-0.162359,-124.891525,199375040.848204,199375040.848204,551.272155,528.782254,0.999640,0.999600,10.465888,10.589567,1,1,0,nan,nan,nan,nan,31.421499,4.927159,30.957674,4.850112,skew outside supported linear range,-235.920232,-231.992426,3.927806,
skew,actuator_characterization_after,0,7,3,503,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-8.960614,1.000000,1.000000,1,none,3.006557,-1,-3.141593,-0.135036,-0.140133,-107.794944,199375040.848204,199375040.848204,551.556539,532.188199,0.999647,0.999620,10.365925,10.369647,1,1,0,nan,nan,nan,nan,31.509340,4.941751,31.195725,4.889655,corrected tone and dither skew estimates disagree,-48.192254,-62.068176,13.875922,
skew,actuator_characterization_after,0,7,4,504,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-8.960614,1.000000,1.000000,1,none,2.963144,-1,-3.141593,-0.178448,-0.185185,-142.449879,199375040.848204,199375040.848204,549.598675,525.855801,0.999625,0.999610,10.658043,10.394733,1,1,1,-0.180279,-138.675997,0.004906,3.773882,31.237065,4.896522,31.070767,4.868898,none,-126.188345,-148.822890,22.634545,
skew,actuator_characterization_after,0,7,5,505,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-8.960614,1.000000,1.000000,1,none,2.996684,-1,-3.141593,-0.144909,-0.150379,-115.676075,199375040.848204,199375040.848204,551.305426,530.448265,0.999650,0.999642,10.314260,10.038936,1,1,0,nan,nan,nan,nan,31.548784,4.948303,31.448807,4.931696,edge estimates disagree,-232.617944,-51.188662,181.429282,
skew,actuator_characterization_after,0,7,6,506,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-8.960614,1.000000,1.000000,1,none,2.972329,-1,-3.141593,-0.169264,-0.175653,-135.118047,199375040.848204,199375040.848204,550.409689,527.006501,0.999633,0.999603,10.541230,10.505955,1,1,0,nan,nan,nan,nan,31.345596,4.914551,30.997309,4.856696,skew outside supported linear range,-202.036229,-207.472233,5.436005,
skew,actuator_characterization_after,0,7,7,507,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-8.960614,1.000000,1.000000,1,none,2.968798,-1,-3.141593,-0.172795,-0.179318,-137.936734,199375040.848204,199375040.848204,550.208294,526.211970,0.999642,0.999619,10.419943,10.283810,1,1,0,nan,nan,nan,nan,31.442936,4.930720,31.169834,4.885354,skew outside supported linear range,-142.020119,-275.863320,133.843201,
skew,actuator_characterization_after,0,7,8,508,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-8.960614,1.000000,1.000000,1,none,2.969156,-1,-3.141593,-0.172436,-0.178946,-137.650467,199375040.848204,199375040.848204,550.423798,526.837092,0.999606,0.999565,10.927151,10.984289,1,1,0,nan,nan,nan,nan,31.033505,4.862708,30.607788,4.791991,edge estimates disagree,101.775351,-302.221980,403.997331,
skew,actuator_characterization_after,0,7,9,509,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-8.960614,1.000000,1.000000,1,none,3.007848,-1,-3.141593,-0.133745,-0.138793,-106.764213,199375040.848204,199375040.848204,551.365276,532.115460,0.999484,0.999469,12.521562,12.260876,0,0,0,nan,nan,nan,nan,29.865318,4.668658,29.739387,4.647739,POLARITY,nan,nan,nan,
skew,actuator_characterization_after,0,7,10,510,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-8.960614,1.000000,1.000000,1,none,2.968762,-1,-3.141593,-0.172831,-0.179355,-137.965695,199375040.848204,199375040.848204,550.227498,526.261831,0.999637,0.999618,10.492006,10.288082,1,1,0,nan,nan,nan,nan,31.383376,4.920827,31.167050,4.884892,skew outside supported linear range,-316.916285,-357.028726,40.112440,
skew,actuator_characterization_baseline,0,8,1,511,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.978132,-1,-3.141593,-0.163460,-0.169631,-130.485420,199375040.848204,199375040.848204,551.024471,529.906297,0.999635,0.999615,10.527793,10.403775,1,1,0,nan,nan,nan,nan,31.366371,4.918002,31.129863,4.878715,skew outside supported linear range,-243.031990,-385.305540,142.273550,
skew,actuator_characterization_baseline,0,8,2,512,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.961153,-1,-3.141593,-0.180439,-0.187251,-144.039116,199375040.848204,199375040.848204,551.462109,527.747763,0.999630,0.999593,10.601944,10.651179,1,1,0,nan,nan,nan,nan,31.312303,4.909021,30.890274,4.838916,skew outside supported linear range,-173.461526,-256.812232,83.350706,
skew,actuator_characterization_baseline,0,8,3,513,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.977142,-1,-3.141593,-0.164450,-0.170658,-131.275646,199375040.848204,199375040.848204,551.286427,529.894024,0.999611,0.999596,10.864616,10.647800,1,1,0,nan,nan,nan,nan,31.096958,4.873249,30.928283,4.845230,skew outside supported linear range,111.799865,-488.868283,600.668148,
skew,actuator_characterization_baseline,0,8,4,514,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.956803,-1,-3.141593,-0.184790,-0.191765,-147.511781,199375040.848204,199375040.848204,551.338636,527.260258,0.999650,0.999605,10.317602,10.487155,1,1,0,nan,nan,nan,nan,31.546493,4.947922,31.017047,4.859975,edge estimates disagree,-196.516441,-40.087367,156.429074,
skew,actuator_characterization_baseline,0,8,5,515,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.930013,-1,-3.141593,-0.211580,-0.219567,-168.897747,199375040.848204,199375040.848204,550.936661,524.355408,0.999612,0.999568,10.847699,10.897500,1,1,0,nan,nan,nan,nan,31.104981,4.874582,30.635678,4.796624,edge estimates disagree,-7.140297,-137.276625,130.136329,
skew,actuator_characterization_baseline,0,8,6,516,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.925567,-1,-3.141593,-0.216026,-0.224181,-172.446739,199375040.848204,199375040.848204,550.929256,523.647006,0.999644,0.999607,10.400410,10.389593,1,1,0,nan,nan,nan,nan,31.470608,4.935317,31.038502,4.863538,edge estimates disagree,-145.888303,-113.569704,32.318599,
skew,actuator_characterization_baseline,0,8,7,517,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.921925,-1,-3.141593,-0.219668,-0.227960,-175.354103,199375040.848204,199375040.848204,550.413703,523.276923,0.999621,0.999592,10.718290,10.570202,1,1,0,nan,nan,nan,nan,31.200975,4.890527,30.882666,4.837652,skew outside supported linear range,-273.760625,-275.616316,1.855692,
skew,actuator_characterization_baseline,0,8,8,518,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.977569,-1,-3.141593,-0.164024,-0.170216,-130.935019,199375040.848204,199375040.848204,550.939743,529.963222,0.999639,0.999606,10.473796,10.522054,1,1,1,-0.173381,-133.370236,0.003166,2.435217,31.409700,4.925199,31.032604,4.862559,none,-123.011256,-145.013031,22.001775,
skew,actuator_characterization_baseline,0,8,9,519,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.925575,-1,-3.141593,-0.216017,-0.224172,-172.439830,199375040.848204,199375040.848204,550.604585,523.655550,0.999617,0.999577,10.776875,10.776409,1,1,0,nan,nan,nan,nan,31.156640,4.883163,30.721133,4.810819,edge estimates disagree,-233.345602,-91.571965,141.773637,
skew,actuator_characterization_baseline,0,8,10,520,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.924344,-1,-3.141593,-0.217248,-0.225450,-173.422753,199375040.848204,199375040.848204,550.960025,523.767797,0.999638,0.999616,10.489851,10.269342,1,1,0,nan,nan,nan,nan,31.396715,4.923042,31.141623,4.880668,skew outside supported linear range,-106.663985,-347.377459,240.713473,
skew,actuator_characterization_repeat,0,9,1,521,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-8.960614,1.000000,1.000000,1,none,2.971042,-1,-3.141593,-0.170550,-0.176989,-136.145119,199375040.848204,199375040.848204,550.740589,526.757271,0.999614,0.999583,10.827394,10.762444,1,1,0,nan,nan,nan,nan,31.118163,4.876771,30.783693,4.821211,edge estimates disagree,10.604357,-310.614447,321.218804,
skew,actuator_characterization_repeat,0,9,2,522,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-8.960614,1.000000,1.000000,1,none,2.993011,-1,-3.141593,-0.148582,-0.154190,-118.608074,199375040.848204,199375040.848204,551.414944,530.184856,0.999651,0.999624,10.310551,10.288577,1,1,0,nan,nan,nan,nan,31.553633,4.949108,31.231140,4.895538,edge estimates disagree,-247.302300,-112.053297,135.249004,
skew,actuator_characterization_repeat,0,9,3,523,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-8.960614,1.000000,1.000000,1,none,2.973939,-1,-3.141593,-0.167654,-0.173983,-133.832712,199375040.848204,199375040.848204,550.897298,527.077662,0.999649,0.999626,10.323198,10.199929,1,1,0,nan,nan,nan,nan,31.534827,4.945985,31.255250,4.899543,edge estimates disagree,-159.070293,-201.379429,42.309136,
skew,actuator_characterization_repeat,0,9,4,524,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-8.960614,1.000000,1.000000,1,none,3.008561,-1,-3.141593,-0.133032,-0.138054,-106.195221,199375040.848204,199375040.848204,551.456161,532.181492,0.999652,0.999627,10.286669,10.289331,1,1,0,nan,nan,nan,nan,31.574424,4.952562,31.263153,4.900856,edge estimates disagree,-163.198168,55.713670,218.911838,
skew,actuator_characterization_repeat,0,9,5,525,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-8.960614,1.000000,1.000000,1,none,2.981853,-1,-3.141593,-0.159740,-0.165770,-127.515341,199375040.848204,199375040.848204,551.060039,528.334360,0.999601,0.999595,11.001523,10.633305,1,1,0,nan,nan,nan,nan,30.984622,4.854588,30.914511,4.842942,edge estimates disagree,-5.892276,-298.228155,292.335879,
skew,actuator_characterization_repeat,0,9,6,526,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-8.960614,1.000000,1.000000,1,none,2.995830,-1,-3.141593,-0.145762,-0.151265,-116.357542,199375040.848204,199375040.848204,551.501661,530.709943,0.999657,0.999623,10.219570,10.314953,1,1,0,nan,nan,nan,nan,31.631984,4.962124,31.217499,4.893272,edge estimates disagree,-36.661123,-292.758108,256.096986,
skew,actuator_characterization_repeat,0,9,7,527,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-8.960614,1.000000,1.000000,1,none,2.962226,-1,-3.141593,-0.179367,-0.186138,-143.182776,199375040.848204,199375040.848204,549.941673,525.462242,0.999614,0.999576,10.808758,10.822148,1,1,0,nan,nan,nan,nan,31.120517,4.877162,30.714261,4.809678,edge estimates disagree,-244.735756,69.944243,314.679999,
skew,actuator_characterization_repeat,0,9,8,528,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-8.960614,1.000000,1.000000,1,none,3.001390,-1,-3.141593,-0.140203,-0.145496,-111.919772,199375040.848204,199375040.848204,551.819676,531.628552,0.999650,0.999620,10.331898,10.365555,1,1,0,nan,nan,nan,nan,31.542041,4.947183,31.190015,4.888707,edge estimates disagree,25.881978,-286.920804,312.802783,
skew,actuator_characterization_repeat,0,9,9,529,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-8.960614,1.000000,1.000000,1,none,2.961317,-1,-3.141593,-0.180276,-0.187081,-143.908404,199375040.848204,199375040.848204,549.628779,524.965779,0.999641,0.999600,10.414738,10.500668,1,1,0,nan,nan,nan,nan,31.438122,4.929921,30.967981,4.851824,corrected tone and dither skew estimates disagree,-180.324828,-171.550907,8.773921,
skew,actuator_characterization_repeat,0,9,10,530,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,26,-8.960614,1.000000,1.000000,1,none,2.956334,-1,-3.141593,-0.185258,-0.192252,-147.885956,199375040.848204,199375040.848204,548.993898,524.668492,0.999634,0.999617,10.506481,10.265988,1,1,0,nan,nan,nan,nan,31.351905,4.915599,31.159385,4.883619,skew outside supported linear range,-212.493012,-261.519974,49.026961,
skew,actuator_characterization_baseline,0,10,1,531,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.968142,-1,-3.141593,-0.173451,-0.179999,-138.460447,199375040.848204,199375040.848204,551.339971,528.694516,0.999624,0.999593,10.691317,10.669423,1,1,0,nan,nan,nan,nan,31.237466,4.896589,30.890977,4.839033,edge estimates disagree,-77.686033,-329.204936,251.518903,
skew,actuator_characterization_baseline,0,10,2,532,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.941726,-1,-3.141593,-0.199867,-0.207412,-159.547341,199375040.848204,199375040.848204,551.553259,525.427246,0.999639,0.999601,10.474186,10.490768,1,1,0,nan,nan,nan,nan,31.419043,4.926751,30.983806,4.854453,skew outside supported linear range,-93.450248,-334.230512,240.780264,
skew,actuator_characterization_baseline,0,10,3,533,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.975161,-1,-3.141593,-0.166431,-0.172714,-132.856996,199375040.848204,199375040.848204,551.282383,530.048631,0.999629,0.999598,10.620452,10.632805,1,1,0,nan,nan,nan,nan,31.294322,4.906034,30.943057,4.847684,edge estimates disagree,-159.045213,-61.845919,97.199294,
skew,actuator_characterization_baseline,0,10,4,534,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.935044,-1,-3.141593,-0.206549,-0.214346,-164.881764,199375040.848204,199375040.848204,550.924250,524.698740,0.999624,0.999598,10.690180,10.522175,1,1,0,nan,nan,nan,nan,31.231837,4.895654,30.945790,4.848138,edge estimates disagree,-181.650751,-74.488552,107.162198,
skew,actuator_characterization_baseline,0,10,5,535,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.977189,-1,-3.141593,-0.164404,-0.170610,-131.238513,199375040.848204,199375040.848204,551.009447,529.791747,0.999641,0.999611,10.439512,10.451343,1,1,0,nan,nan,nan,nan,31.439277,4.930112,31.088362,4.871821,edge estimates disagree,-7.136958,21.989956,29.126915,
skew,actuator_characterization_baseline,0,10,6,536,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.975610,-1,-3.141593,-0.165983,-0.172249,-132.498935,199375040.848204,199375040.848204,551.322343,529.481013,0.999608,0.999584,10.915592,10.793374,1,1,0,nan,nan,nan,nan,31.056866,4.866589,30.803564,4.824512,edge estimates disagree,-32.425979,-335.780035,303.354055,
skew,actuator_characterization_baseline,0,10,7,537,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.938608,-1,-3.141593,-0.202985,-0.210647,-162.036511,199375040.848204,199375040.848204,551.383686,525.121262,0.999635,0.999602,10.534757,10.487579,1,1,0,nan,nan,nan,nan,31.366287,4.917988,30.981388,4.854051,edge estimates disagree,-135.026529,-221.862029,86.835500,
skew,actuator_characterization_baseline,0,10,8,538,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.935764,-1,-3.141593,-0.205829,-0.213599,-164.306570,199375040.848204,199375040.848204,551.280773,524.906001,0.999558,0.999508,11.606624,11.654231,1,1,0,nan,nan,nan,nan,30.523039,4.777913,30.061658,4.701272,edge estimates disagree,-126.078693,-199.091525,73.012831,
skew,actuator_characterization_baseline,0,10,9,539,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.973154,-1,-3.141593,-0.168438,-0.174797,-134.459115,199375040.848204,199375040.848204,551.274269,529.210148,0.999640,0.999618,10.462730,10.333683,1,1,1,-0.165272,-127.132684,0.009524,7.326431,31.424154,4.927600,31.177161,4.886572,none,-126.117362,-128.187472,2.070110,
skew,actuator_characterization_baseline,0,10,10,540,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.961984,-1,-3.141593,-0.179608,-0.186389,-143.375895,199375040.848204,199375040.848204,551.325672,528.107844,0.999659,0.999604,10.174768,10.505469,1,1,0,nan,nan,nan,nan,31.667374,4.968002,31.015843,4.859775,skew outside supported linear range,-96.375005,-358.389257,262.014252,
skew,actuator_characterization_after,0,11,1,541,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,3.036964,-1,-3.141593,-0.104628,-0.108578,-83.521477,199375040.848204,199375040.848204,551.324131,534.407519,0.999623,0.999614,10.702291,10.501916,1,1,0,nan,nan,nan,nan,31.228305,4.895067,31.121780,4.877372,corrected tone and dither skew estimates disagree,-136.278522,-118.958565,17.319956,
skew,actuator_characterization_after,0,11,2,542,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,3.022750,-1,-3.141593,-0.118843,-0.123329,-94.868459,199375040.848204,199375040.848204,550.596412,531.758379,0.999638,0.999622,10.477476,10.339732,1,1,0,nan,nan,nan,nan,31.401234,4.923793,31.213801,4.892658,edge estimates disagree,-103.598445,-149.337197,45.738751,
skew,actuator_characterization_after,0,11,3,543,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,2.996632,-1,-3.141593,-0.144960,-0.150433,-115.717353,199375040.848204,199375040.848204,547.572188,526.358550,0.999607,0.999576,10.857961,10.847649,1,1,0,nan,nan,nan,nan,31.043562,4.864379,30.708621,4.808741,skew outside supported linear range,-300.572634,-63.783354,236.789280,
skew,actuator_characterization_after,0,11,4,544,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,3.033523,-1,-3.141593,-0.108069,-0.112149,-86.268508,199375040.848204,199375040.848204,551.489445,533.768274,0.999628,0.999615,10.648215,10.488328,1,1,0,nan,nan,nan,nan,31.274908,4.902809,31.122630,4.877513,edge estimates disagree,-108.418526,84.693694,193.112220,
skew,actuator_characterization_after,0,11,5,545,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,3.037239,-1,-3.141593,-0.104354,-0.108293,-83.302386,199375040.848204,199375040.848204,551.724546,534.414321,0.999619,0.999631,10.763352,10.265427,1,1,0,nan,nan,nan,nan,31.185195,4.887906,31.319721,4.910253,skew outside supported linear range,-199.166232,-218.393621,19.227388,
skew,actuator_characterization_after,0,11,6,546,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,3.035818,-1,-3.141593,-0.105774,-0.109767,-84.436395,199375040.848204,199375040.848204,551.645300,534.096339,0.999642,0.999637,10.431303,10.179298,1,1,0,nan,nan,nan,nan,31.456127,4.932911,31.387735,4.921551,edge estimates disagree,215.997347,83.791764,132.205582,
skew,actuator_characterization_after,0,11,7,547,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,2.995248,-1,-3.141593,-0.146345,-0.151869,-116.822410,199375040.848204,199375040.848204,547.224644,526.433135,0.999647,0.999623,10.296558,10.226976,1,1,0,nan,nan,nan,nan,31.499172,4.940062,31.221620,4.893957,edge estimates disagree,-240.833835,-13.565579,227.268256,
skew,actuator_characterization_after,0,11,8,548,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,2.995993,-1,-3.141593,-0.145600,-0.151096,-116.227660,199375040.848204,199375040.848204,547.587881,526.339708,0.999609,0.999587,10.840573,10.712298,1,1,0,nan,nan,nan,nan,31.057732,4.866733,30.817370,4.826806,edge estimates disagree,82.625761,-341.858635,424.484397,
skew,actuator_characterization_after,0,11,9,549,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,3.016330,-1,-3.141593,-0.125263,-0.129992,-99.993526,199375040.848204,199375040.848204,550.361322,530.646612,0.999612,0.999608,10.833168,10.508217,1,1,0,nan,nan,nan,nan,31.107549,4.875008,31.055227,4.866317,skew outside supported linear range,-329.065936,-207.868192,121.197744,
skew,actuator_characterization_after,0,11,10,550,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,3.014474,-1,-3.141593,-0.127119,-0.131918,-101.475184,199375040.848204,199375040.848204,550.297332,530.632300,0.999628,0.999594,10.613500,10.690194,1,1,0,nan,nan,nan,nan,31.284476,4.904398,30.905862,4.841505,skew outside supported linear range,-164.833331,-310.830196,145.996865,
skew,actuator_characterization_baseline,0,12,1,551,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.975844,-1,-3.141593,-0.165748,-0.172005,-132.311672,199375040.848204,199375040.848204,551.447046,529.877518,0.999595,0.999561,11.093993,11.099625,1,1,0,nan,nan,nan,nan,30.918018,4.843525,30.567044,4.785223,skew outside supported linear range,-347.809152,-129.369709,218.439443,
skew,actuator_characterization_baseline,0,12,2,552,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.960697,-1,-3.141593,-0.180896,-0.187725,-144.403689,199375040.848204,199375040.848204,551.500208,527.676169,0.999642,0.999607,10.437130,10.462692,1,1,0,nan,nan,nan,nan,31.448992,4.931726,31.044181,4.864482,edge estimates disagree,-52.178975,-277.287934,225.108959,
skew,actuator_characterization_baseline,0,12,3,553,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.927270,-1,-3.141593,-0.214322,-0.222413,-171.086820,199375040.848204,199375040.848204,550.923950,523.983897,0.999654,0.999623,10.250903,10.184775,1,1,0,nan,nan,nan,nan,31.596290,4.956194,31.217030,4.893194,edge estimates disagree,-187.747795,-126.043359,61.704436,
skew,actuator_characterization_baseline,0,12,4,554,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.973089,-1,-3.141593,-0.168503,-0.174864,-134.510937,199375040.848204,199375040.848204,551.315115,529.222171,0.999632,0.999610,10.573866,10.440587,1,1,0,nan,nan,nan,nan,31.333022,4.912462,31.087963,4.871755,edge estimates disagree,-166.077673,-129.560438,36.517235,
skew,actuator_characterization_baseline,0,12,5,555,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.959582,-1,-3.141593,-0.182011,-0.188881,-145.293405,199375040.848204,199375040.848204,551.512241,527.672836,0.999642,0.999619,10.444774,10.311412,1,1,0,nan,nan,nan,nan,31.442822,4.930701,31.170632,4.885487,skew outside supported linear range,-184.244586,-226.649536,42.404950,
skew,actuator_characterization_baseline,0,12,6,556,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.945388,-1,-3.141593,-0.196205,-0.203611,-156.624008,199375040.848204,199375040.848204,551.489998,526.232634,0.999649,0.999617,10.341144,10.307130,1,1,0,nan,nan,nan,nan,31.529081,4.945030,31.150501,4.882143,edge estimates disagree,-163.462711,-95.371296,68.091415,
skew,actuator_characterization_baseline,0,12,7,557,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.919056,-1,-3.141593,-0.222537,-0.230938,-177.644514,199375040.848204,199375040.848204,550.253755,522.776829,0.999632,0.999610,10.572494,10.329211,1,1,0,nan,nan,nan,nan,31.317411,4.909869,31.074683,4.869549,skew outside supported linear range,-277.747887,-125.943967,151.803921,
skew,actuator_characterization_baseline,0,12,8,558,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.923036,-1,-3.141593,-0.218557,-0.226807,-174.467262,199375040.848204,199375040.848204,550.698421,523.469024,0.999643,0.999606,10.399434,10.390686,1,1,0,nan,nan,nan,nan,31.467783,4.934848,31.034635,4.862896,edge estimates disagree,-96.876752,-286.892220,190.015469,
skew,actuator_characterization_baseline,0,12,9,559,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.965029,-1,-3.141593,-0.176564,-0.183229,-140.945249,199375040.848204,199375040.848204,551.510136,528.544852,0.999628,0.999595,10.649023,10.647809,1,1,0,nan,nan,nan,nan,31.274575,4.902753,30.906132,4.841550,edge estimates disagree,-259.402198,-67.095835,192.306363,
skew,actuator_characterization_baseline,0,12,10,560,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,24,-8.960614,1.000000,1.000000,1,none,2.922519,-1,-3.141593,-0.219074,-0.227344,-174.880010,199375040.848204,199375040.848204,550.724229,523.336180,0.999626,0.999602,10.652979,10.448186,1,1,0,nan,nan,nan,nan,31.258962,4.900160,30.984498,4.854568,edge estimates disagree,-35.125988,-227.429356,192.303367,
skew,actuator_characterization_repeat,0,13,1,561,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,2.999010,-1,-3.141593,-0.142583,-0.147965,-113.819217,199375040.848204,199375040.848204,548.025595,526.907219,0.999650,0.999615,10.259175,10.351947,1,1,0,nan,nan,nan,nan,31.543468,4.947420,31.123942,4.877731,edge estimates disagree,-64.340778,-155.993584,91.652806,
skew,actuator_characterization_repeat,0,13,2,562,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,2.994864,-1,-3.141593,-0.146729,-0.152268,-117.129213,199375040.848204,199375040.848204,547.351968,526.178827,0.999638,0.999632,10.402444,10.083611,1,1,0,nan,nan,nan,nan,31.412326,4.925636,31.340045,4.913629,edge estimates disagree,48.824592,-99.397506,148.222097,
skew,actuator_characterization_repeat,0,13,3,563,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,3.001184,-1,-3.141593,-0.140408,-0.145709,-112.083498,199375040.848204,199375040.848204,548.800130,527.646688,0.999584,0.999564,11.193434,11.028122,1,1,0,nan,nan,nan,nan,30.798717,4.823707,30.586533,4.788461,edge estimates disagree,44.870870,-188.238573,233.109443,
skew,actuator_characterization_repeat,0,13,4,564,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,3.036390,-1,-3.141593,-0.105203,-0.109174,-83.980052,199375040.848204,199375040.848204,551.464838,534.181624,0.999645,0.999641,10.383828,10.120174,1,1,0,nan,nan,nan,nan,31.492907,4.939021,31.439719,4.930186,edge estimates disagree,-76.571705,-163.868905,87.297199,
