stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,offset_correction_active_codes,gain_correction_active,delay_register_active,active_polarity,measured_gain,gain_error,correlation,rmse_codes,dither_gain,dither_valid,dither_reason,sndr_db,enob_bits
gain,calibration,5,5,3,503,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.006555,0.006555,0.999291,14.809868,0.473898,1,FIT_QUALITY,39.477898,6.265432,
gain,calibration,5,5,4,504,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.022154,0.022154,0.999611,11.143211,0.498278,1,FIT_QUALITY,38.621552,6.123182,
gain,calibration,5,5,5,505,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.031178,0.031178,0.999849,7.393615,0.439470,1,FIT_QUALITY,39.201397,6.219501,
gain,calibration,5,5,6,506,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.025682,0.025682,0.999608,12.124381,0.422642,1,FIT_QUALITY,39.127644,6.207250,
gain,calibration,5,5,7,507,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.028183,0.028183,0.999564,11.926781,0.566576,1,FIT_QUALITY,38.488518,6.101083,
gain,calibration,5,5,8,508,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.022957,0.022957,0.999615,12.342535,0.409378,1,FIT_QUALITY,38.663334,6.130122,
gain,calibration,5,5,9,509,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,0.968596,-0.031404,0.998098,23.373629,0.492951,1,FIT_QUALITY,38.902016,6.169770,
gain,calibration,5,5,10,510,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.023603,0.023603,0.999561,12.026699,0.513061,1,FIT_QUALITY,38.492825,6.101799,
gain,calibration,5,5,11,511,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,0.977229,-0.022771,0.998489,21.431467,0.433268,1,FIT_QUALITY,37.946384,6.011028,
gain,calibration,5,5,12,512,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.023343,0.023343,0.999562,13.334675,0.454500,1,FIT_QUALITY,38.939346,6.175972,
gain,calibration,5,5,13,513,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,0.992031,-0.007969,0.998953,17.974693,0.442892,1,FIT_QUALITY,38.243824,6.060436,
gain,calibration,5,5,14,514,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,0.964609,-0.035391,0.998053,24.202406,nan,0,POLARITY_IMBALANCE,37.614674,5.955926,
gain,calibration,5,5,15,515,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.021832,0.021832,0.999599,11.310795,0.399311,1,FIT_QUALITY,38.905807,6.170400,
gain,calibration,5,5,16,516,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.035592,0.035592,0.999685,10.443506,0.472511,1,FIT_QUALITY,38.564285,6.113669,
gain,calibration,5,5,17,517,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.012466,0.012466,0.999297,16.820396,0.534907,1,NONE,38.242268,6.060178,
gain,calibration,5,5,18,518,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,0.996198,-0.003802,0.998971,17.791451,0.428196,1,FIT_QUALITY,38.633366,6.125144,
gain,calibration,5,5,19,519,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.013765,0.013765,0.999437,15.563425,0.423527,1,FIT_QUALITY,39.035980,6.192024,
gain,calibration,5,5,20,520,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.029596,0.029596,0.999457,13.617867,0.568490,1,FIT_QUALITY,38.783554,6.150092,
gain,calibration,5,5,21,521,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,0.985077,-0.014923,0.998686,21.834209,0.465522,1,FIT_QUALITY,38.683376,6.133451,
gain,calibration,5,5,22,522,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,0.961160,-0.038840,0.997824,25.184441,0.454749,1,FIT_QUALITY,38.536182,6.109001,
gain,calibration,5,5,23,523,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.003510,0.003510,0.999378,13.929026,0.513414,1,FIT_QUALITY,39.283279,6.233103,
gain,calibration,5,5,24,524,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.020709,0.020709,0.999611,14.879203,0.455381,1,FIT_QUALITY,38.692314,6.134936,
gain,calibration,5,5,25,525,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,0.966675,-0.033325,0.998043,23.715708,0.496275,1,FIT_QUALITY,39.148766,6.210759,
gain,calibration,5,5,26,526,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.007266,0.007266,0.999378,16.286312,0.435302,1,FIT_QUALITY,38.682762,6.133349,
gain,calibration,5,5,27,527,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.018407,0.018407,0.999550,11.937217,0.443665,1,FIT_QUALITY,38.645653,6.127185,
gain,calibration,5,5,28,528,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.030448,0.030448,0.999621,11.070310,0.486576,1,FIT_QUALITY,39.340202,6.242559,
gain,calibration,5,5,29,529,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.027479,0.027479,0.999667,11.097561,0.432002,1,NONE,39.224319,6.223309,
gain,calibration,5,5,30,530,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.988104,nan,1.000000,1.020449,0.020449,0.999588,12.963903,0.403295,1,FIT_QUALITY,38.462570,6.096773,
gain,calibration,6,6,1,531,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,0.958850,-0.041150,0.997896,25.433950,0.408860,1,FIT_QUALITY,38.893753,6.168398,
gain,calibration,6,6,2,532,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.031116,0.031116,0.999649,13.764230,0.490347,1,FIT_QUALITY,39.313877,6.238186,
gain,calibration,6,6,3,533,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.000739,0.000739,0.999214,16.336891,0.589910,1,FIT_QUALITY,38.391232,6.084922,
gain,calibration,6,6,4,534,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.018902,0.018902,0.999567,12.403624,0.564180,1,FIT_QUALITY,38.324726,6.073875,
gain,calibration,6,6,5,535,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.009893,0.009893,0.999373,16.345259,0.504860,1,FIT_QUALITY,39.103054,6.203166,
gain,calibration,6,6,6,536,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.017311,0.017311,0.999546,16.178101,0.547330,1,FIT_QUALITY,39.278851,6.232368,
gain,calibration,6,6,7,537,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.025560,0.025560,0.999652,11.519865,0.409803,1,FIT_QUALITY,38.889553,6.167700,
gain,calibration,6,6,8,538,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,0.957176,-0.042824,0.997839,24.827967,0.481051,1,FIT_QUALITY,38.304203,6.070466,
gain,calibration,6,6,9,539,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.022213,0.022213,0.999573,13.095963,0.443171,1,FIT_QUALITY,37.745979,5.977738,
gain,calibration,6,6,10,540,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.033795,0.033795,0.999642,11.712496,0.446548,1,FIT_QUALITY,38.891708,6.168058,
gain,calibration,6,6,11,541,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.009675,0.009675,0.999486,13.499617,0.418447,1,FIT_QUALITY,38.867867,6.164098,
gain,calibration,6,6,12,542,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.017022,0.017022,0.999553,12.461073,0.448742,1,FIT_QUALITY,39.157478,6.212206,
gain,calibration,6,6,13,543,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.005030,0.005030,0.999333,15.008974,0.357581,1,FIT_QUALITY,38.435974,6.092355,
gain,calibration,6,6,14,544,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.017410,0.017410,0.999642,11.830686,0.412208,1,FIT_QUALITY,39.222370,6.222985,
gain,calibration,6,6,15,545,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,0.983325,-0.016675,0.998704,20.355570,0.458482,1,FIT_QUALITY,38.672043,6.131569,
gain,calibration,6,6,16,546,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.023852,0.023852,0.999635,14.155767,0.441091,1,FIT_QUALITY,38.521523,6.106565,
gain,calibration,6,6,17,547,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.016172,0.016172,0.999494,13.095049,0.481606,1,FIT_QUALITY,38.716747,6.138995,
gain,calibration,6,6,18,548,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.017570,0.017570,0.999468,14.101796,0.568269,1,FIT_QUALITY,38.701790,6.136510,
gain,calibration,6,6,19,549,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.015786,0.015786,0.999451,13.475241,0.490700,1,FIT_QUALITY,39.108986,6.204151,
gain,calibration,6,6,20,550,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.030255,0.030255,0.999642,11.692284,0.496047,1,FIT_QUALITY,39.450588,6.260895,
gain,calibration,6,6,21,551,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.030326,0.030326,0.999695,10.560297,0.487484,1,FIT_QUALITY,39.779339,6.315505,
gain,calibration,6,6,22,552,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.033037,0.033037,0.999742,9.172089,0.417350,1,FIT_QUALITY,38.505894,6.103970,
gain,calibration,6,6,23,553,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,0.992901,-0.007099,0.999104,16.550259,nan,0,POLARITY_IMBALANCE,38.077923,6.032878,
gain,calibration,6,6,24,554,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.022012,0.022012,0.999575,11.717696,0.430625,1,FIT_QUALITY,38.885056,6.166953,
gain,calibration,6,6,25,555,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.023773,0.023773,0.999549,12.656180,0.459707,1,FIT_QUALITY,39.387260,6.250376,
gain,calibration,6,6,26,556,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.031687,0.031687,0.999663,14.481359,0.537475,1,FIT_QUALITY,38.559734,6.112913,
gain,calibration,6,6,27,557,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,0.995422,-0.004578,0.999135,16.776901,0.461342,1,FIT_QUALITY,38.993328,6.184938,
gain,calibration,6,6,28,558,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.017442,0.017442,0.999469,15.585253,0.484762,1,FIT_QUALITY,38.917034,6.172265,
gain,calibration,6,6,29,559,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,1.022787,0.022787,0.999623,14.229609,0.407442,1,FIT_QUALITY,39.151470,6.211208,
gain,calibration,6,6,30,560,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.986694,nan,1.000000,0.998618,-0.001382,0.999097,16.600412,0.552092,1,FIT_QUALITY,38.804432,6.153561,
gain,calibration,7,7,1,561,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,0.987722,-0.012278,0.999043,17.462366,0.523049,1,FIT_QUALITY,38.575684,6.115562,
gain,calibration,7,7,2,562,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,0.951037,-0.048963,0.997748,25.011534,0.519218,1,FIT_QUALITY,38.228645,6.057915,
gain,calibration,7,7,3,563,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,1.004542,0.004542,0.999384,14.480470,0.465940,1,FIT_QUALITY,39.747105,6.310151,
gain,calibration,7,7,4,564,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,1.027729,0.027729,0.999755,8.932373,0.455600,1,FIT_QUALITY,38.624603,6.123689,
gain,calibration,7,7,5,565,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,0.989769,-0.010231,0.999013,18.828428,0.447304,1,NONE,38.437828,6.092663,
gain,calibration,7,7,6,566,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,1.012858,0.012858,0.999524,12.478079,0.462228,1,FIT_QUALITY,38.899307,6.169321,
gain,calibration,7,7,7,567,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,0.979284,-0.020716,0.998712,19.463921,0.464288,1,FIT_QUALITY,39.036594,6.192126,
gain,calibration,7,7,8,568,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,1.026280,0.026280,0.999582,12.270576,0.450881,1,FIT_QUALITY,38.430775,6.091491,
gain,calibration,7,7,9,569,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,0.976003,-0.023997,0.998600,20.294577,0.444227,1,FIT_QUALITY,39.565388,6.279965,
gain,calibration,7,7,10,570,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,1.002054,0.002054,0.999321,18.267401,0.423595,1,FIT_QUALITY,38.814945,6.155307,
gain,calibration,7,7,11,571,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,1.007732,0.007732,0.999383,13.899430,0.398949,1,FIT_QUALITY,39.367764,6.247137,
gain,calibration,7,7,12,572,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,1.022475,0.022475,0.999600,11.391145,0.422207,1,FIT_QUALITY,39.295567,6.235144,
gain,calibration,7,7,13,573,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,0.970690,-0.029310,0.998373,23.390398,0.415290,1,FIT_QUALITY,38.389629,6.084656,
gain,calibration,7,7,14,574,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,1.027752,0.027752,0.999700,10.036296,0.427698,1,FIT_QUALITY,38.619980,6.122921,
gain,calibration,7,7,15,575,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,1.024214,0.024214,0.999635,11.208129,0.469181,1,FIT_QUALITY,38.508705,6.104436,
gain,calibration,7,7,16,576,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,0.963595,-0.036405,0.998292,22.074942,0.405008,1,FIT_QUALITY,37.697208,5.969636,
gain,calibration,7,7,17,577,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,0.958817,-0.041183,0.998057,25.115526,0.463401,1,FIT_QUALITY,38.846928,6.160620,
gain,calibration,7,7,18,578,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,1.029345,0.029345,0.999654,11.023397,0.458673,1,FIT_QUALITY,38.989742,6.184343,
gain,calibration,7,7,19,579,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,1.013161,0.013161,0.999607,13.084627,0.492795,1,FIT_QUALITY,39.142208,6.209670,
gain,calibration,7,7,20,580,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,1.029535,0.029535,0.999662,10.466523,0.446377,1,FIT_QUALITY,38.103004,6.037044,
gain,calibration,7,7,21,581,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,1.026149,0.026149,0.999555,12.603621,0.419587,1,FIT_QUALITY,39.490009,6.267444,
gain,calibration,7,7,22,582,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,0.999102,-0.000898,0.999091,17.652163,0.449392,1,FIT_QUALITY,38.994095,6.185066,
gain,calibration,7,7,23,583,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,0.992701,-0.007299,0.999108,16.443323,0.406548,1,FIT_QUALITY,39.162571,6.213052,
gain,calibration,7,7,24,584,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,0.961771,-0.038229,0.998126,23.641493,0.405177,1,FIT_QUALITY,38.472256,6.098382,
gain,calibration,7,7,25,585,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,0.961545,-0.038455,0.997847,24.801125,0.342054,1,FIT_QUALITY,37.622265,5.957187,
gain,calibration,7,7,26,586,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,1.013113,0.013113,0.999631,15.146883,0.379631,1,FIT_QUALITY,39.039368,6.192586,
gain,calibration,7,7,27,587,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,0.959507,-0.040493,0.998020,23.639322,0.412659,1,FIT_QUALITY,37.991394,6.018504,
gain,calibration,7,7,28,588,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,0.956578,-0.043422,0.997876,24.475065,0.391299,1,FIT_QUALITY,38.606155,6.120624,
gain,calibration,7,7,29,589,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,0.985725,-0.014275,0.998973,17.751926,0.470110,1,FIT_QUALITY,39.463150,6.262982,
gain,calibration,7,7,30,590,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.984844,nan,1.000000,0.970177,-0.029823,0.998380,22.050484,0.533807,1,FIT_QUALITY,38.753189,6.145048,
gain,calibration,8,8,1,591,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.989284,-0.010716,0.999063,16.751204,0.452966,1,FIT_QUALITY,38.541634,6.109906,
gain,calibration,8,8,2,592,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.003071,0.003071,0.999384,14.990374,0.451401,1,FIT_QUALITY,38.676636,6.132332,
gain,calibration,8,8,3,593,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.018920,0.018920,0.999533,12.627105,0.602988,1,FIT_QUALITY,39.053226,6.194889,
gain,calibration,8,8,4,594,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.021810,0.021810,0.999612,11.126844,0.488446,1,FIT_QUALITY,38.320850,6.073231,
gain,calibration,8,8,5,595,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.959220,-0.040780,0.997784,25.582228,0.396054,1,FIT_QUALITY,38.835369,6.158700,
gain,calibration,8,8,6,596,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.986061,-0.013939,0.998909,18.704967,0.436274,1,FIT_QUALITY,38.013012,6.022095,
gain,calibration,8,8,7,597,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.969261,-0.030739,0.998340,22.338062,nan,0,POLARITY_IMBALANCE,38.026600,6.024353,
gain,calibration,8,8,8,598,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.000000,-0.000000,0.999287,15.328163,0.470397,1,FIT_QUALITY,38.928341,6.174143,
gain,calibration,8,8,9,599,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.011994,0.011994,0.999471,12.915527,0.580607,1,FIT_QUALITY,38.815876,6.155461,
gain,calibration,8,8,10,600,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.017210,0.017210,0.999534,12.727456,0.408864,1,FIT_QUALITY,38.530281,6.108020,
gain,calibration,8,8,11,601,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.031546,0.031546,0.999741,10.507917,0.427510,1,FIT_QUALITY,38.848682,6.160911,
gain,calibration,8,8,12,602,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.964657,-0.035343,0.998247,23.626032,0.498174,1,FIT_QUALITY,38.308750,6.071221,
gain,calibration,8,8,13,603,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.981082,-0.018918,0.998621,21.983629,0.501542,1,FIT_QUALITY,38.684097,6.133571,
gain,calibration,8,8,14,604,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.011413,0.011413,0.999537,12.129686,0.473492,1,FIT_QUALITY,38.594788,6.118736,
gain,calibration,8,8,15,605,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.029308,0.029308,0.999682,11.789260,0.435323,1,FIT_QUALITY,39.077091,6.198853,
gain,calibration,8,8,16,606,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.968518,-0.031482,0.998309,22.818558,0.532240,1,FIT_QUALITY,37.945740,6.010921,
gain,calibration,8,8,17,607,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.965506,-0.034494,0.998314,23.432016,0.494607,1,FIT_QUALITY,38.715858,6.138847,
gain,calibration,8,8,18,608,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.028605,0.028605,0.999514,13.609503,0.465865,1,FIT_QUALITY,38.618889,6.122739,
gain,calibration,8,8,19,609,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.032320,0.032320,0.999682,10.415876,0.428566,1,FIT_QUALITY,39.330444,6.240938,
gain,calibration,8,8,20,610,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.014863,0.014863,0.999514,12.755305,0.476728,1,FIT_QUALITY,38.740253,6.142900,
gain,calibration,8,8,21,611,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.963862,-0.036138,0.998184,25.024632,0.486956,1,FIT_QUALITY,38.480820,6.099804,
gain,calibration,8,8,22,612,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.028838,0.028838,0.999699,13.651141,0.478142,1,FIT_QUALITY,38.858616,6.162561,
gain,calibration,8,8,23,613,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.983492,-0.016508,0.998809,20.381350,0.404420,1,FIT_QUALITY,37.683773,5.967404,
gain,calibration,8,8,24,614,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.015700,0.015700,0.999509,13.609802,0.425548,1,FIT_QUALITY,38.777740,6.149127,
gain,calibration,8,8,25,615,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.988473,-0.011527,0.998945,18.247320,0.378316,1,FIT_QUALITY,38.722862,6.140011,
gain,calibration,8,8,26,616,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.997304,-0.002696,0.999176,15.821720,0.449874,1,FIT_QUALITY,39.443745,6.259758,
gain,calibration,8,8,27,617,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.969970,-0.030030,0.998491,21.074093,0.443802,1,FIT_QUALITY,38.204758,6.053947,
gain,calibration,8,8,28,618,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.986088,-0.013912,0.998850,18.795013,0.456200,1,FIT_QUALITY,38.784172,6.150195,
gain,calibration,8,8,29,619,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.020866,0.020866,0.999617,13.897511,0.476735,1,FIT_QUALITY,38.768608,6.147610,
gain,calibration,8,8,30,620,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.029069,0.029069,0.999531,14.749779,0.534137,1,FIT_QUALITY,39.078369,6.199065,
gain,calibration,9,9,1,621,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.027511,0.027511,0.999648,13.083800,0.493494,1,FIT_QUALITY,38.538280,6.109349,
gain,calibration,9,9,2,622,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.014538,0.014538,0.999636,11.837402,0.454932,1,FIT_QUALITY,39.848316,6.326963,
gain,calibration,9,9,3,623,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.992412,-0.007588,0.999178,15.739675,0.507705,1,FIT_QUALITY,37.970501,6.015034,
gain,calibration,9,9,4,624,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.991500,-0.008500,0.998986,18.352880,0.446242,1,FIT_QUALITY,37.900303,6.003373,
gain,calibration,9,9,5,625,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.965771,-0.034229,0.998254,22.638166,0.453566,1,FIT_QUALITY,37.886486,6.001078,
gain,calibration,9,9,6,626,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.011105,0.011105,0.999532,12.714164,0.444498,1,FIT_QUALITY,39.198822,6.219074,
