stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,offset_correction_active_codes,gain_correction_active,delay_register_active,active_polarity,measured_offset_residual_codes,fit_offset_codes,correlation,rmse_codes,filtered_residual_at_iteration_start,tolerance_codes
offset,calibration,5,5,28,188,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-6.000000,1.000000,nan,1.000000,3.162959,3.229867,0.999000,17.470352,5.304686,1.000000
offset,calibration,5,5,29,189,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-6.000000,1.000000,nan,1.000000,-4.257041,-4.204312,0.999104,16.317022,5.304686,1.000000
offset,calibration,5,5,30,190,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-6.000000,1.000000,nan,1.000000,-3.595791,-3.537946,0.999108,16.358772,5.304686,1.000000
offset,calibration,6,6,1,191,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,-2.493291,-2.449337,0.998913,17.820593,4.345179,1.000000
offset,calibration,6,6,2,192,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,3.806709,3.827281,0.998755,18.646570,4.345179,1.000000
offset,calibration,6,6,3,193,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,-1.343291,-1.299579,0.999135,15.891735,4.345179,1.000000
offset,calibration,6,6,4,194,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,0.839209,0.901625,0.999020,17.223127,4.345179,1.000000
offset,calibration,6,6,5,195,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,2.594209,2.602157,0.998899,17.316847,4.345179,1.000000
offset,calibration,6,6,6,196,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,-0.289541,-0.241565,0.999269,14.665815,4.345179,1.000000
offset,calibration,6,6,7,197,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,-0.938291,-0.927993,0.999165,15.111277,4.345179,1.000000
offset,calibration,6,6,8,198,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,7.857959,7.923205,0.999132,16.247187,4.345179,1.000000
offset,calibration,6,6,9,199,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,-3.045791,-2.995311,0.999126,16.076878,4.345179,1.000000
offset,calibration,6,6,10,200,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,-6.572041,-6.512009,0.999085,16.599245,4.345179,1.000000
offset,calibration,6,6,11,201,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,-2.299541,-2.242689,0.999110,16.326954,4.345179,1.000000
offset,calibration,6,6,12,202,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,-9.687041,-9.621015,0.998941,17.961588,4.345179,1.000000
offset,calibration,6,6,13,203,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,-3.908291,-3.835596,0.998984,17.711708,4.345179,1.000000
offset,calibration,6,6,14,204,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,3.620459,3.640702,0.998930,17.282354,4.345179,1.000000
offset,calibration,6,6,15,205,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,-2.150791,-2.077475,0.998965,17.884672,4.345179,1.000000
offset,calibration,6,6,16,206,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,-4.492041,-4.484467,0.998847,17.714729,4.345179,1.000000
offset,calibration,6,6,17,207,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,3.891709,3.942387,0.999239,15.008208,4.345179,1.000000
offset,calibration,6,6,18,208,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,-2.940791,-2.909926,0.998574,20.159632,4.345179,1.000000
offset,calibration,6,6,19,209,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,3.512959,3.527491,0.998801,18.189449,4.345179,1.000000
offset,calibration,6,6,20,210,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,-4.805791,-4.782276,0.999082,16.058748,4.345179,1.000000
offset,calibration,6,6,21,211,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,-4.313291,-4.254488,0.999087,16.563509,4.345179,1.000000
offset,calibration,6,6,22,212,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,0.037959,0.048140,0.998614,19.474543,4.345179,1.000000
offset,calibration,6,6,23,213,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,7.627959,7.688845,0.999284,14.700692,4.345179,1.000000
offset,calibration,6,6,24,214,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,9.860459,9.931011,0.999063,16.972483,4.345179,1.000000
offset,calibration,6,6,25,215,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,3.417959,3.447171,0.998914,17.559935,4.345179,1.000000
offset,calibration,6,6,26,216,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,2.996709,3.054223,0.999085,16.559532,4.345179,1.000000
offset,calibration,6,6,27,217,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,-3.120791,-3.070858,0.999011,17.096706,4.345179,1.000000
offset,calibration,6,6,28,218,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,-10.055791,-10.004676,0.999090,16.422512,4.345179,1.000000
offset,calibration,6,6,29,219,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,0.530459,0.560420,0.998653,19.575365,4.345179,1.000000
offset,calibration,6,6,30,220,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-7.500000,1.000000,nan,1.000000,-4.385791,-4.314699,0.999142,16.245743,4.345179,1.000000
offset,calibration,7,7,1,221,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,8.194209,8.217340,0.998950,17.165255,2.390474,1.000000
offset,calibration,7,7,2,222,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,1.796709,1.861481,0.999171,15.876048,2.390474,1.000000
offset,calibration,7,7,3,223,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,-0.189541,-0.135726,0.999018,17.103767,2.390474,1.000000
offset,calibration,7,7,4,224,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,-5.005791,-4.977138,0.998954,17.227175,2.390474,1.000000
offset,calibration,7,7,5,225,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,-3.742041,-3.691016,0.999099,16.335758,2.390474,1.000000
offset,calibration,7,7,6,226,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,6.826709,6.847689,0.998902,17.517025,2.390474,1.000000
offset,calibration,7,7,7,227,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,4.102959,4.149333,0.999068,16.537161,2.390474,1.000000
offset,calibration,7,7,8,228,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,7.020459,7.096535,0.999153,16.213251,2.390474,1.000000
offset,calibration,7,7,9,229,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,5.355459,5.408547,0.999008,17.177444,2.390474,1.000000
offset,calibration,7,7,10,230,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,-9.605791,-9.596672,0.998823,17.926338,2.390474,1.000000
offset,calibration,7,7,11,231,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,5.391709,5.427658,0.999157,15.574496,2.390474,1.000000
offset,calibration,7,7,12,232,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,-5.155791,-5.090432,0.999123,16.336409,2.390474,1.000000
offset,calibration,7,7,13,233,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,-3.798291,-3.740014,0.999129,16.174797,2.390474,1.000000
offset,calibration,7,7,14,234,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,3.804209,3.850350,0.999064,16.569712,2.390474,1.000000
offset,calibration,7,7,15,235,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,3.007959,3.053861,0.999065,16.555927,2.390474,1.000000
offset,calibration,7,7,16,236,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,-2.062041,-2.034795,0.999006,16.766134,2.390474,1.000000
offset,calibration,7,7,17,237,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,3.366709,3.432079,0.999162,15.973054,2.390474,1.000000
offset,calibration,7,7,18,238,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,-1.868291,-1.810542,0.999214,15.350318,2.390474,1.000000
offset,calibration,7,7,19,239,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,-5.387041,-5.333775,0.999053,16.786242,2.390474,1.000000
offset,calibration,7,7,20,240,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,-2.795791,-2.730858,0.999114,16.411865,2.390474,1.000000
offset,calibration,7,7,21,241,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,3.796709,3.844154,0.999197,15.364937,2.390474,1.000000
offset,calibration,7,7,22,242,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,11.269209,11.341872,0.999110,16.571739,2.390474,1.000000
offset,calibration,7,7,23,243,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,4.212959,4.265436,0.999125,16.123444,2.390474,1.000000
offset,calibration,7,7,24,244,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,-3.208291,-3.185030,0.998826,18.152473,2.390474,1.000000
offset,calibration,7,7,25,245,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,-0.377041,-0.319205,0.999380,13.636906,2.390474,1.000000
offset,calibration,7,7,26,246,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,8.224209,8.277905,0.999195,15.477121,2.390474,1.000000
offset,calibration,7,7,27,247,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,9.219209,9.280307,0.999063,16.821470,2.390474,1.000000
offset,calibration,7,7,28,248,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,-4.635791,-4.606308,0.999212,14.965032,2.390474,1.000000
offset,calibration,7,7,29,249,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,13.221709,13.281864,0.999047,16.950562,2.390474,1.000000
offset,calibration,7,7,30,250,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-8.336666,1.000000,nan,1.000000,6.935459,7.004814,0.999074,16.852720,2.390474,1.000000
offset,calibration,8,8,1,251,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,-5.507041,-5.455466,0.999076,16.550287,2.206485,1.000000
offset,calibration,8,8,2,252,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,-1.183291,-1.145039,0.999174,15.449967,2.206485,1.000000
offset,calibration,8,8,3,253,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,-0.192041,-0.151135,0.999299,14.264951,2.206485,1.000000
offset,calibration,8,8,4,254,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,1.260459,1.290024,0.998566,20.192711,2.206485,1.000000
offset,calibration,8,8,5,255,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,-2.737041,-2.663366,0.999109,16.593378,2.206485,1.000000
offset,calibration,8,8,6,256,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,6.404209,6.419798,0.998696,18.992775,2.206485,1.000000
offset,calibration,8,8,7,257,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,-0.700791,-0.629054,0.998972,17.796070,2.206485,1.000000
offset,calibration,8,8,8,258,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,-0.313291,-0.263358,0.999549,11.536848,2.206485,1.000000
offset,calibration,8,8,9,259,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,0.544209,0.613066,0.999150,16.135593,2.206485,1.000000
offset,calibration,8,8,10,260,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,-0.418291,-0.407314,0.998783,18.261063,2.206485,1.000000
offset,calibration,8,8,11,261,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,-0.383291,-0.371386,0.998722,18.730516,2.206485,1.000000
offset,calibration,8,8,12,262,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,-4.522041,-4.496674,0.999305,13.988179,2.206485,1.000000
offset,calibration,8,8,13,263,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,-7.928291,-7.887218,0.999137,15.835864,2.206485,1.000000
offset,calibration,8,8,14,264,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,-3.595791,-3.525276,0.999420,13.350314,2.206485,1.000000
offset,calibration,8,8,15,265,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,0.282959,0.305976,0.998633,19.590309,2.206485,1.000000
offset,calibration,8,8,16,266,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,0.962959,1.010516,0.999106,16.220964,2.206485,1.000000
offset,calibration,8,8,17,267,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,0.816709,0.882961,0.999107,16.498144,2.206485,1.000000
offset,calibration,8,8,18,268,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,-3.819541,-3.754211,0.999166,15.930271,2.206485,1.000000
offset,calibration,8,8,19,269,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,2.256709,2.298997,0.998963,17.381720,2.206485,1.000000
offset,calibration,8,8,20,270,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,-2.059541,-2.042565,0.998948,17.082298,2.206485,1.000000
offset,calibration,8,8,21,271,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,0.320459,0.389914,0.999062,16.961563,2.206485,1.000000
offset,calibration,8,8,22,272,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,7.869209,7.906685,0.999144,15.711729,2.206485,1.000000
offset,calibration,8,8,23,273,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,-7.622041,-7.597808,0.998846,18.017427,2.206485,1.000000
offset,calibration,8,8,24,274,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,7.715459,7.741518,0.998823,18.231855,2.206485,1.000000
offset,calibration,8,8,25,275,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,-4.220791,-4.218548,0.998871,17.436747,2.206485,1.000000
offset,calibration,8,8,26,276,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,-8.165792,-8.121710,0.999390,13.353015,2.206485,1.000000
offset,calibration,8,8,27,277,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,8.097959,8.117529,0.998688,19.124857,2.206485,1.000000
offset,calibration,8,8,28,278,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,0.071709,0.141220,0.999161,16.039619,2.206485,1.000000
offset,calibration,8,8,29,279,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,-6.355791,-6.299484,0.999092,16.479261,2.206485,1.000000
offset,calibration,8,8,30,280,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.108935,1.000000,nan,1.000000,-7.302041,-7.235675,0.999075,16.797543,2.206485,1.000000
offset,calibration,9,9,1,281,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,9.680459,9.727732,0.999058,16.644482,0.918241,1.000000
offset,calibration,9,9,2,282,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,3.977959,3.991412,0.998376,21.156984,0.918241,1.000000
offset,calibration,9,9,3,283,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,4.122959,4.173476,0.999068,16.601637,0.918241,1.000000
offset,calibration,9,9,4,284,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,0.225459,0.291355,0.998833,18.858688,0.918241,1.000000
offset,calibration,9,9,5,285,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-5.097041,-5.056861,0.998966,17.321978,0.918241,1.000000
offset,calibration,9,9,6,286,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-6.067041,-5.992600,0.999610,10.986816,0.918241,1.000000
offset,calibration,9,9,7,287,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-9.638291,-9.614727,0.999013,16.646482,0.918241,1.000000
offset,calibration,9,9,8,288,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,1.100459,1.161572,0.999116,16.337505,0.918241,1.000000
offset,calibration,9,9,9,289,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-4.392041,-4.338744,0.999082,16.528683,0.918241,1.000000
offset,calibration,9,9,10,290,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-3.169541,-3.116817,0.999054,16.770060,0.918241,1.000000
offset,calibration,9,9,11,291,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,2.024209,2.075748,0.998673,19.840956,0.918241,1.000000
offset,calibration,9,9,12,292,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-2.159541,-2.115296,0.998801,18.728472,0.918241,1.000000
offset,calibration,9,9,13,293,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-0.212041,-0.182657,0.998853,18.056309,0.918241,1.000000
offset,calibration,9,9,14,294,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,0.069209,0.111892,0.999090,16.289181,0.918241,1.000000
offset,calibration,9,9,15,295,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,4.099209,4.103276,0.998847,17.655415,0.918241,1.000000
offset,calibration,9,9,16,296,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-0.307041,-0.250769,0.999188,15.588645,0.918241,1.000000
offset,calibration,9,9,17,297,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,2.151709,2.200962,0.998893,18.081434,0.918241,1.000000
offset,calibration,9,9,18,298,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,0.009209,0.059211,0.998743,19.280476,0.918241,1.000000
offset,calibration,9,9,19,299,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-2.007041,-1.937070,0.999121,16.428789,0.918241,1.000000
offset,calibration,9,9,20,300,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-1.039541,-1.012297,0.998791,18.493864,0.918241,1.000000
offset,calibration,9,9,21,301,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-4.267041,-4.222379,0.999181,15.475151,0.918241,1.000000
offset,calibration,9,9,22,302,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,2.331709,2.382318,0.999097,16.344439,0.918241,1.000000
offset,calibration,9,9,23,303,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,10.734209,10.802587,0.999333,14.282351,0.918241,1.000000
offset,calibration,9,9,24,304,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-0.175791,-0.114475,0.999129,16.214878,0.918241,1.000000
offset,calibration,9,9,25,305,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-4.748291,-4.700169,0.999005,17.122391,0.918241,1.000000
offset,calibration,9,9,26,306,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-1.413291,-1.359761,0.999171,15.707982,0.918241,1.000000
offset,calibration,9,9,27,307,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,4.651709,4.681857,0.998759,18.790571,0.918241,1.000000
offset,calibration,9,9,28,308,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-1.339541,-1.266296,0.999146,16.242464,0.918241,1.000000
offset,calibration,9,9,29,309,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-7.250791,-7.198312,0.999082,16.510096,0.918241,1.000000
offset,calibration,9,9,30,310,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-7.494541,-7.432944,0.999196,15.582309,0.918241,1.000000
offset,calibration,10,10,1,311,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-5.624541,-5.565402,0.999107,16.392302,0.342945,1.000000
offset,calibration,10,10,2,312,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-2.740791,-2.717982,0.998751,18.716709,0.342945,1.000000
offset,calibration,10,10,3,313,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,3.445459,3.516372,0.999164,16.036091,0.342945,1.000000
offset,calibration,10,10,4,314,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-1.860791,-1.807327,0.999118,16.196686,0.342945,1.000000
offset,calibration,10,10,5,315,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,1.391709,1.447635,0.998987,17.403187,0.342945,1.000000
offset,calibration,10,10,6,316,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,2.012959,2.065386,0.998848,18.499691,0.342945,1.000000
offset,calibration,10,10,7,317,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-0.672041,-0.629925,0.999026,16.844671,0.342945,1.000000
offset,calibration,10,10,8,318,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-1.333291,-1.279102,0.999001,17.254807,0.342945,1.000000
offset,calibration,10,10,9,319,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-5.099541,-5.078940,0.998792,18.365850,0.342945,1.000000
offset,calibration,10,10,10,320,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-4.868291,-4.847538,0.998691,19.123032,0.342945,1.000000
offset,calibration,10,10,11,321,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,0.332959,0.360331,0.998574,20.090712,0.342945,1.000000
offset,calibration,10,10,12,322,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-10.067041,-10.013373,0.999166,15.750973,0.342945,1.000000
offset,calibration,10,10,13,323,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,3.287959,3.322345,0.999182,15.314005,0.342945,1.000000
offset,calibration,10,10,14,324,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-3.308291,-3.270523,0.998945,17.454157,0.342945,1.000000
offset,calibration,10,10,15,325,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-7.028291,-6.982045,0.999044,16.747879,0.342945,1.000000
offset,calibration,10,10,16,326,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-3.288291,-3.222879,0.999620,10.743628,0.342945,1.000000
offset,calibration,10,10,17,327,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,6.042959,6.101048,0.998618,20.374147,0.342945,1.000000
offset,calibration,10,10,18,328,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,3.017959,3.023067,0.998853,17.622026,0.342945,1.000000
offset,calibration,10,10,19,329,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-4.740791,-4.694427,0.999182,15.499010,0.342945,1.000000
offset,calibration,10,10,20,330,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-4.869541,-4.856500,0.998823,17.997072,0.342945,1.000000
offset,calibration,10,10,21,331,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,4.751709,4.815140,0.999156,15.995045,0.342945,1.000000
offset,calibration,10,10,22,332,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,1.135459,1.148562,0.998639,19.357191,0.342945,1.000000
offset,calibration,10,10,23,333,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-8.234541,-8.182069,0.998926,17.858763,0.342945,1.000000
